,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
0,0,0.14246575342465753,Ten/Bar/Bass,-2.906461639384223,0.21381018470046922,18.08115237612258,45.591583251953125,2010,20.0,männl.,Tenor,22.572677430227582
1,0,1.178082191780822,Ten/Bar/Bass,-2.1281164171154976,0.18056139626555223,19.011090989334818,45.39735794067383,2010,20.0,männl.,Tenor,18.958810863343373
2,0,2.750684931506849,Ten/Bar/Bass,-3.7626387015098235,0.712601312982213,17.628307219370523,46.60653591156006,2010,20.0,männl.,Tenor,19.78600862663835
3,0,3.345205479452055,Ten/Bar/Bass,-3.2110272516555467,0.31714981637536527,19.45425688893151,46.09119892120361,2010,20.0,männl.,Tenor,17.168240375016865
4,1,0.09041095890410959,Sop/Mezzo/Alt,1.6899433426909216,1.1598883744886925,14.832537389730835,44.774932861328125,2014,19.0,weibl.,Soprano,26.859834216362337
5,1,1.1835616438356165,Sop/Mezzo/Alt,4.235549139011652,0.29418360364629603,14.483177168775319,44.32800769805908,2014,19.0,weibl.,Soprano,25.427451881767684
6,1,2.4684931506849317,Sop/Mezzo/Alt,4.168528946749852,0.597009206825951,14.469496389146514,42.51851558685303,2014,19.0,weibl.,Soprano,14.734668574361919
7,1,3.6191780821917807,Sop/Mezzo/Alt,3.89331326671258,0.47196139785906205,14.284437806508299,44.640960693359375,2014,19.0,weibl.,Soprano,11.076573595970533
8,3,0.1506849315068493,Sop/Mezzo/Alt,5.297653165086221,0.5586766331450032,13.22479427245096,46.62306785583496,2013,26.0,weibl.,Mezzo-Soprano/Contralto,18.271138974761012
9,3,1.3397260273972602,Sop/Mezzo/Alt,4.812398834510249,1.0330463542454118,16.49615095776905,42.272377014160156,2013,26.0,weibl.,Mezzo-Soprano/Contralto,23.924573031963753
10,3,2.317808219178082,Sop/Mezzo/Alt,6.083823574901234,1.050358187290295,15.613241135710663,44.632272720336914,2013,26.0,weibl.,Mezzo-Soprano/Contralto,13.540784941758536
11,10,0.08767123287671233,Ten/Bar/Bass,-1.4718158664829857,-0.1742473086969435,15.077517246426188,29.454224109649658,2009,21.0,männl.,Tenor,14.390660253136232
12,10,1.167123287671233,Ten/Bar/Bass,-0.7206936458489264,0.6397609541090972,18.96523174246519,115.45699558774294,2009,21.0,männl.,Tenor,2.8733900716170324
13,10,1.3342465753424657,Ten/Bar/Bass,-3.723781714341907,0.6224854822694061,17.66524352001712,24.22816753387451,2009,21.0,männl.,Tenor,20.554375569929284
14,10,2.2904109589041095,Ten/Bar/Bass,-1.7045210215844184,1.5303340316965688,19.21361232120813,117.5729418639895,2009,21.0,männl.,Tenor,-1.6600047244941905
15,10,3.452054794520548,Ten/Bar/Bass,-3.4885044739211852,1.9234371148473197,14.761759480174588,41.889381408691406,2009,21.0,männl.,Tenor,19.209174629408004
16,15,0.1232876712328767,Sop/Mezzo/Alt,7.233528351744551,-1.9436268886178452,14.335849183797645,49.677205085754395,2010,19.0,weibl.,Soprano,18.982297719800606
17,15,1.178082191780822,Sop/Mezzo/Alt,5.110547493413903,-0.9067619133073757,15.008112762004146,47.16970443725586,2010,19.0,weibl.,Soprano,26.383203797112138
18,16,1.7863013698630137,Sop/Mezzo/Alt,6.283590716401709,-1.9753266198077042,14.717981344014786,35.18138647079468,2006,19.0,weibl.,Soprano,14.616508031973002
19,16,2.4575342465753423,Sop/Mezzo/Alt,5.445904907350162,-0.7953268940882184,14.268241669628036,38.186354637145996,2006,19.0,weibl.,Soprano,28.99255583187614
20,16,3.493150684931507,Sop/Mezzo/Alt,5.5576666688695555,-1.8451155207018999,15.650593614533111,44.35565948486328,2006,19.0,weibl.,Soprano,22.675316107617107
21,19,0.5753424657534246,Ten/Bar/Bass,-3.7033979782323376,-0.3405055589644672,17.9684045153426,46.22474193572998,2012,19.0,männl.,Baritone/Bass,23.129160825064936
22,19,2.589041095890411,Ten/Bar/Bass,-3.6090121297046673,0.05724124886192645,20.108117155219382,40.39071559906006,2012,19.0,männl.,Baritone/Bass,26.238108658650393
23,19,3.547945205479452,Ten/Bar/Bass,-3.6856639138782143,-0.6904535372863869,16.96811627739085,43.92504692077637,2012,19.0,männl.,Baritone/Bass,14.076706293798482
24,23,0.12602739726027398,Ten/Bar/Bass,-5.324126273952854,-0.2454534399509764,17.125070484700792,30.42647361755371,2009,23.0,männl.,Baritone/Bass,15.839096094308251
25,23,1.1616438356164382,Ten/Bar/Bass,-5.059127751660251,1.160331619270826,17.8887004586552,43.07304859161377,2009,23.0,männl.,Baritone/Bass,15.244200210332789
26,23,2.350684931506849,Ten/Bar/Bass,-5.541721653550146,1.317235047916199,17.579752861329126,40.75905799865723,2009,23.0,männl.,Baritone/Bass,16.059803839434746
27,23,3.76986301369863,Ten/Bar/Bass,-4.826846085634245,1.0119011058330956,18.495682540613306,46.8698787689209,2009,23.0,männl.,Baritone/Bass,18.656609405908405
28,24,0.1095890410958904,Sop/Mezzo/Alt,10.507286773079215,-3.4930126164870834,13.32624159169922,38.95411252975464,2014,22.0,weibl.,Mezzo-Soprano/Contralto,12.11894194112592
29,24,1.2027397260273973,Sop/Mezzo/Alt,8.22358107767432,-1.2275381377307129,12.861423858376648,41.90673828125,2014,22.0,weibl.,Mezzo-Soprano/Contralto,26.57293203814106
30,24,2.6027397260273974,Sop/Mezzo/Alt,8.5350812511944,-0.7723388226654532,12.98984982775518,44.407076835632324,2014,22.0,weibl.,Mezzo-Soprano/Contralto,20.949012295146407
