,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
86,81,1.1342465753424658,Sop/Mezzo/Alt,3.238861681335658,-0.3177480649805661,17.876485993500644,58.59541893005371,2017,23.0,weibl.,Mezzo-Soprano/Contralto,39.654140969161475
87,84,0.1506849315068493,Sop/Mezzo/Alt,0.23349921934183893,1.7315428150123757,16.166057413554974,48.34947109222412,2013,21.0,weibl.,Soprano,35.87572811964079
88,84,1.3397260273972602,Sop/Mezzo/Alt,1.965546531478162,1.6484342751349426,16.74463665765844,57.03835487365723,2013,21.0,weibl.,Soprano,31.06066675393297
89,84,2.2986301369863016,Sop/Mezzo/Alt,,,,,2013,21.0,weibl.,Soprano,
90,84,3.506849315068493,Sop/Mezzo/Alt,5.159347841183362,0.4039876821880814,18.107640453608138,60.16265392303467,2013,21.0,weibl.,Soprano,37.88059335375539
91,87,0.1506849315068493,Ten/Bar/Bass,-0.3726606152193622,-1.5736643854695918,15.050965006288274,37.62011766433716,2013,23.0,männl.,,7.6680684577090465
92,87,1.3397260273972602,Ten/Bar/Bass,-7.171981230624713,1.8500334255878368,19.549826151600715,48.569135665893555,2013,23.0,männl.,,28.20675411002993
93,87,3.66027397260274,Ten/Bar/Bass,-3.8381173923185163,-0.5878836938373009,19.27757480005676,49.4791316986084,2013,23.0,männl.,,25.911459501806235
94,90,0.18082191780821918,Sop/Mezzo/Alt,-0.1793307537267563,1.222308857365511,16.65338929509005,56.53343677520752,2015,18.0,weibl.,Mezzo-Soprano/Contralto,28.08823298183503
95,90,2.7150684931506848,Sop/Mezzo/Alt,1.1928584665387416,0.6827508611090526,18.78110215915047,56.22378349304199,2015,18.0,weibl.,Mezzo-Soprano/Contralto,24.89233453308878
96,91,0.09315068493150686,Sop/Mezzo/Alt,6.490504442871305,-1.9678720321485605,17.043782895290292,,2008,20.0,weibl.,Mezzo-Soprano/Contralto,
97,91,1.2027397260273973,Sop/Mezzo/Alt,9.921445960373182,-2.1202535000728235,15.40953557501387,42.497262954711914,2008,20.0,weibl.,Mezzo-Soprano/Contralto,30.17264437208614
98,91,2.1726027397260275,Sop/Mezzo/Alt,10.170726179071483,-1.8866783125251805,18.035958744142416,,2008,20.0,weibl.,Mezzo-Soprano/Contralto,-8.078465698844933
99,91,3.1397260273972605,Sop/Mezzo/Alt,6.657867188979546,-0.9361575776579043,17.4873208397258,57.449889183044434,2008,20.0,weibl.,Mezzo-Soprano/Contralto,32.744620262073
100,96,1.4575342465753425,Ten/Bar/Bass,-3.5000077801799625,1.4460284280577593,19.431210474304752,40.750346183776855,2007,20.0,männl.,Baritone/Bass,25.124319835163156
